49.2205499,-122.561519,Maple Ridge,384,pharmacy,60
49.2375163,-122.5789636,Maple Ridge,189,pub,60
49.2179286,-122.6018633,Maple Ridge,509,bank,60
49.218769,-122.6019474,Maple Ridge,509,bank,60
49.2189017,-122.6019357,Maple Ridge,384,pharmacy,60
49.2171996,-122.6012539,Maple Ridge,509,bank,60
49.2172728,-122.598802,Maple Ridge,509,bank,60
49.2176898,-122.5981926,Maple Ridge,1345,fast_food,60
49.2168888,-122.5992486,Maple Ridge,1345,fast_food,60
49.216802,-122.601237,Maple Ridge,509,bank,60
49.2202505,-122.5948839,Maple Ridge,189,pub,60
49.2151458,-122.5895762,Maple Ridge,1345,fast_food,60
49.2154349,-122.5900831,Maple Ridge,509,bank,60
49.2197643,-122.6019038,Maple Ridge,1345,fast_food,60
49.220176,-122.662922,Maple Ridge,1345,fast_food,60
49.2207921,-122.5906013,Maple Ridge,137,atm,60
49.2189264,-122.657391,Maple Ridge,509,bank,60
49.2205055,-122.6559656,Maple Ridge,509,bank,60
49.220638,-122.6556085,Maple Ridge,1345,fast_food,60
49.2208931,-122.656626,Maple Ridge,1345,fast_food,60
49.2210405,-122.655669,Maple Ridge,1345,fast_food,60
49.2202785,-122.655222,Maple Ridge,384,pharmacy,60
49.2190827,-122.654562,Maple Ridge,509,bank,60
49.2183247,-122.644466,Maple Ridge,1345,fast_food,60
49.2198076,-122.646793,Maple Ridge,1345,fast_food,60
49.2948372,-122.4898258,Maple Ridge,384,parking,60
49.2730046,-122.5368114,Maple Ridge,384,parking,60
49.2180426,-122.5989375,Maple Ridge,1345,fast_food,60
49.2178913,-122.5990161,Maple Ridge,1345,fast_food,60
49.2171934,-122.590791,Maple Ridge,384,pharmacy,60
49.2201856,-122.6564015,Maple Ridge,386,dentist,60
49.2201856,-122.6559741,Maple Ridge,1345,fast_food,60
49.2202227,-122.6558629,Maple Ridge,1345,fast_food,60
49.2198963,-122.6467093,Maple Ridge,386,dentist,60
49.2157729,-122.591045,Maple Ridge,1345,fast_food,60
49.2162564,-122.5898977,Maple Ridge,1345,fast_food,60
49.219939,-122.599947,Maple Ridge,51,library,60
49.2176117,-122.6441674,Maple Ridge,1345,fast_food,60
49.2169974,-122.6030592,Maple Ridge,1345,fast_food,60
49.2878806,-122.5712711,Maple Ridge,384,parking,60
49.0914573,-123.0792612,Delta,384,pharmacy,143
49.090282,-123.0837214,Delta,509,bank,143
49.0911615,-122.9565578,Delta,1345,fast_food,143
49.1187079,-122.9156888,Delta,384,parking,143
49.1145105,-122.8969094,Delta,384,parking,143
49.1188324,-122.9055699,Delta,384,parking,143
49.1055202,-122.8980187,Delta,384,parking,143
49.0062036,-123.129412,Delta,37,ferry_terminal,143
49.0069336,-123.133214,Delta,37,ferry_terminal,143
49.0065148,-123.132417,Delta,37,ferry_terminal,143
49.0060626,-123.131684,Delta,37,ferry_terminal,143
49.0062901,-123.12895,Delta,37,ferry_terminal,143
49.0019327,-123.0357066,Delta,384,parking,143
49.1622032,-122.8918092,Delta,384,parking,143
49.163117,-122.8914203,Delta,384,parking,143
49.1656373,-122.8906934,Delta,384,parking,143
49.1614935,-122.8908325,Delta,1345,fast_food,143
49.1614786,-122.89107,Delta,1345,fast_food,143
49.0270745,-123.068206,Delta,1345,fast_food,143
49.0234542,-123.069157,Delta,509,bank,143
49.0245282,-123.070566,Delta,386,dentist,143
49.0855866,-123.0848311,Delta,49,theatre,143
49.090412,-123.078228,Delta,1345,fast_food,143
49.0912824,-123.085584,Delta,31,police,143
49.0905224,-123.072304,Delta,189,pub,143
49.090443,-123.0854968,Delta,1345,fast_food,143
49.0894108,-123.0802013,Delta,1345,fast_food,143
49.0359205,-123.0691691,Delta,1345,fast_food,143
49.0836597,-123.0607137,Delta,31,police,143
49.0850524,-123.0647469,Delta,384,pharmacy,143
49.0880524,-123.0830061,Delta,51,library,143
49.0905017,-123.080352,Delta,1345,fast_food,143
49.139991,-122.8907186,Delta,386,dentist,143
49.1374505,-122.8907988,Delta,1345,fast_food,143
49.1364897,-122.8913869,Delta,509,bank,143
49.1636366,-122.891521,Delta,386,dentist,143
49.1623464,-122.8916387,Delta,384,pharmacy,143
49.1691756,-122.958657,Delta,1345,fast_food,143
49.1720147,-122.946137,Delta,1345,fast_food,143
49.1521411,-122.8918998,Delta,384,parking,143
49.1513524,-122.891894,Delta,384,parking,143
49.3401161,-122.8587853,Anmore,384,parking,1
49.1549807,-122.912788,Delta,384,pharmacy,143
49.1550148,-122.911601,Delta,1345,fast_food,143
49.0906336,-123.085693,Delta,386,dentist,143
49.0890871,-123.0842056,Delta,386,dentist,143
49.1557928,-122.9128469,Delta,1345,fast_food,143
49.1187952,-122.8914653,Delta,1345,fast_food,143
49.0900547,-123.0852043,Delta,386,dentist,143
49.0892837,-123.0800697,Delta,1345,fast_food,143
49.0896812,-123.0804882,Delta,1345,fast_food,143
49.0895761,-123.0803803,Delta,509,bank,143
49.089243,-123.080027,Delta,386,dentist,143
49.091411,-123.078836,Delta,386,dentist,143
49.0904307,-123.079869,Delta,509,bank,143
49.1557506,-122.9115883,Delta,1345,fast_food,143
49.156596,-122.913408,Delta,1345,fast_food,143
49.1550298,-122.9135108,Delta,189,pub,143
49.1554293,-122.913584,Delta,509,bank,143
49.1557887,-122.9126704,Delta,1345,fast_food,143
49.1533809,-122.8908056,Delta,386,dentist,143
49.1532637,-122.8908924,Delta,1345,fast_food,143
49.1365029,-123.0259053,Delta,1345,fast_food,143
49.0904611,-123.0788978,Delta,1345,fast_food,143
49.1546585,-122.9086493,Delta,65,school,143
49.1494657,-122.9040493,Delta,65,school,143
49.1675135,-122.9046662,Delta,65,school,143
49.1650985,-122.9143302,Delta,65,school,143
49.1357366,-122.8916907,Delta,384,pharmacy,143
49.034596,-123.0692978,Delta,384,parking,143
49.1593193,-122.9090324,Delta,384,parking,143
49.1563682,-122.912922,Delta,384,parking,143
49.156308,-122.9133786,Delta,384,parking,143
49.1555326,-122.912922,Delta,384,parking,143
49.1550095,-122.9120726,Delta,384,parking,143
49.155734,-122.9099137,Delta,384,parking,143
49.0268155,-123.0690344,Delta,509,bank,143
49.1655652,-122.8909364,Delta,384,pharmacy,143
49.0949711,-122.8982752,Delta,384,parking,143
49.0954257,-122.8980932,Delta,1345,fast_food,143
49.0082451,-123.1302634,Delta,1345,fast_food,143
49.0082833,-123.1301965,Delta,1345,fast_food,143
49.0082934,-123.130009,Delta,137,atm,143
49.0081091,-123.1302736,Delta,1345,fast_food,143
49.0081843,-123.1303454,Delta,1345,fast_food,143
49.0081311,-123.1304165,Delta,1345,fast_food,143
49.0085395,-123.1298521,Delta,1345,fast_food,143
49.024518,-123.0702694,Delta,1345,fast_food,143
49.024397,-123.0704242,Delta,509,bank,143
49.0252825,-123.0695213,Delta,384,pharmacy,143
49.1741418,-122.8906329,Delta,1345,fast_food,143
49.0899906,-123.080656,Delta,1345,fast_food,143
49.1374528,-122.8909299,Delta,386,dentist,143
49.0907207,-123.083817,Delta,384,pharmacy,143
49.0911121,-123.0845591,Delta,509,bank,143
49.1495495,-122.8908817,Delta,189,pub,143
49.1500989,-122.8907507,Delta,509,bank,143
49.1203766,-122.8923201,Delta,1345,fast_food,143
49.1206338,-122.891779,Delta,1345,fast_food,143
49.1206348,-122.8917028,Delta,386,dentist,143
49.1206116,-122.8913882,Delta,509,bank,143
49.0308509,-123.0691854,Delta,1345,fast_food,143
49.0294239,-123.0683988,Delta,386,dentist,143
49.0265835,-123.0710778,Delta,51,library,143
49.0264851,-123.0709063,Delta,509,bank,143
49.0899836,-123.082995,Delta,1345,fast_food,143
49.0851794,-123.0646398,Delta,386,dentist,143
49.1564265,-122.9072984,Delta,31,police,143
49.1578728,-122.9094185,Delta,1345,fast_food,143
49.1694367,-122.91066,Delta,1345,fast_food,143
49.092064,-123.0866624,Delta,386,dentist,143
49.1672684,-122.8906079,Delta,386,dentist,143
49.0268665,-123.0682461,Delta,1345,fast_food,143
49.0347514,-123.0571204,Delta,384,parking,143
49.1571957,-122.939333,Delta,1345,fast_food,143
49.1344759,-122.8918497,Delta,1345,fast_food,143
49.1609214,-122.892185,Delta,384,pharmacy,143
49.1611709,-122.8922313,Delta,386,dentist,143
49.1360278,-123.025436,Delta,189,pub,143
49.1544338,-122.8908867,Delta,386,dentist,143
49.1490009,-122.8907588,Delta,384,pharmacy,143
49.1487405,-122.8918594,Delta,386,dentist,143
49.1501649,-122.892525,Delta,386,dentist,143
49.1495595,-122.891927,Delta,1345,fast_food,143
49.1445089,-123.003586,Delta,1345,fast_food,143
49.1330626,-123.0233446,Delta,1345,fast_food,143
49.0249576,-123.0670536,Delta,509,bank,143
49.1564259,-122.9118196,Delta,51,library,143
49.0258386,-123.0702731,Delta,31,police,143
49.0248687,-123.070415,Delta,189,pub,143
49.025841,-123.0697416,Delta,509,bank,143
49.0266186,-123.069696,Delta,1345,fast_food,143
49.0251976,-123.0695151,Delta,509,bank,143
49.0245403,-123.0713697,Delta,509,bank,143
49.0245495,-123.0709218,Delta,1345,fast_food,143
49.0275375,-123.0699598,Delta,384,pharmacy,143
49.0274643,-123.0699564,Delta,386,dentist,143
49.0923638,-123.0852578,Delta,386,dentist,143
49.0324499,-123.069692,Delta,384,parking,143
49.1122045,-123.0389345,Delta,189,pub,143
49.1638489,-122.8944776,Delta,384,parking,143
49.162815,-122.8930568,Delta,384,parking,143
49.1383193,-123.014493,Delta,1345,fast_food,143
49.0899576,-123.0788052,Delta,1345,fast_food,143
49.3795142,-123.338642,Bowen Island Municipality,384,pharmacy,14
49.3880702,-123.3548547,Bowen Island Municipality,384,parking,14
49.379482,-123.3381282,Bowen Island Municipality,509,bank,14
49.3794252,-123.337772,Bowen Island Municipality,189,pub,14
49.3905077,-123.364321,Bowen Island Municipality,384,parking,14
49.3794889,-123.3313409,Bowen Island Municipality,37,ferry_terminal,14
49.3853439,-123.3397921,Bowen Island Municipality,384,parking,14
49.3783344,-123.3451239,Bowen Island Municipality,384,parking,14
49.3810863,-123.3496845,Bowen Island Municipality,384,parking,14
49.3409425,-123.3592569,Bowen Island Municipality,384,parking,14
49.346873,-123.428286,Bowen Island Municipality,384,parking,14
49.343211,-123.428028,Bowen Island Municipality,384,parking,14
49.340211,-123.430826,Bowen Island Municipality,384,parking,14
49.3508521,-123.3929818,Bowen Island Municipality,384,parking,14
49.1338641,-122.8899466,Surrey,386,dentist,458
49.1901073,-122.8022343,Surrey,509,bank,458
49.187024,-122.846037,Surrey,509,bank,458
49.2684891,-123.258088,Electoral Area A,189,pub,41
49.2657244,-123.2430971,Electoral Area A,1345,fast_food,41
49.2661113,-123.2420861,Electoral Area A,1345,fast_food,41
49.1165969,-122.8220789,Surrey,49,theatre,458
49.1997306,-122.778462,Surrey,1345,fast_food,458
49.1848532,-122.843616,Surrey,384,parking,458
49.1944667,-122.8012269,Surrey,384,parking,458
49.1852332,-122.8489327,Surrey,384,parking,458
49.1852852,-122.8472374,Surrey,384,parking,458
49.1644026,-122.8907203,Surrey,384,parking,458
49.1899464,-122.805056,Surrey,384,pharmacy,458
49.160859,-122.8897322,Surrey,384,pharmacy,458
49.2027477,-122.8795076,Surrey,1345,fast_food,458
49.1965942,-122.801537,Surrey,384,parking,458
49.1961698,-122.802397,Surrey,384,parking,458
49.1898908,-122.824537,Surrey,384,parking,458
49.197871,-122.83744,Surrey,384,parking,458
49.1973854,-122.83884,Surrey,384,parking,458
49.1979625,-122.839128,Surrey,384,parking,458
49.1909246,-122.8908844,Surrey,1345,fast_food,458
49.1909164,-122.8910492,Surrey,1345,fast_food,458
49.103954,-122.734208,Surrey,189,pub,458
49.2665769,-123.2501701,Electoral Area A,189,pub,41
49.2672532,-123.2503018,Electoral Area A,49,theatre,41
49.267402,-123.2495964,Electoral Area A,1345,fast_food,41
49.2673302,-123.2497546,Electoral Area A,1345,fast_food,41
49.0444649,-122.7779491,Surrey,384,pharmacy,458
49.0452109,-122.7766625,Surrey,509,bank,458
49.044471,-122.777214,Surrey,1345,fast_food,458
49.1903356,-122.8051815,Surrey,509,bank,458
49.1985461,-122.836205,Surrey,384,parking,458
49.1981324,-122.836471,Surrey,384,parking,458
49.1973048,-122.837873,Surrey,384,parking,458
49.1973964,-122.837671,Surrey,384,parking,458
49.196816,-122.837387,Surrey,384,parking,458
49.1968104,-122.839218,Surrey,384,parking,458
49.1848688,-122.8448391,Surrey,384,parking,458
49.1983346,-122.84188,Surrey,384,parking,458
49.1977007,-122.840916,Surrey,384,parking,458
49.1923339,-122.817722,Surrey,384,parking,458
49.1856013,-122.838289,Surrey,384,parking,458
49.184806,-122.837358,Surrey,384,parking,458
49.1845912,-122.838078,Surrey,384,parking,458
49.1782798,-122.836353,Surrey,384,parking,458
49.1926795,-122.851721,Surrey,384,parking,458
49.1924978,-122.851718,Surrey,384,parking,458
49.2004448,-122.849164,Surrey,384,parking,458
49.2006063,-122.849222,Surrey,384,parking,458
49.1925912,-122.81161,Surrey,384,parking,458
49.1920514,-122.810923,Surrey,384,parking,458
49.1624436,-122.8414863,Surrey,49,theatre,458
49.2656704,-123.2542726,Electoral Area A,1345,fast_food,41
49.2655654,-123.254337,Electoral Area A,1345,fast_food,41
49.0460905,-122.7987554,Surrey,384,pharmacy,458
49.1861202,-122.847588,Surrey,137,atm,458
49.1857514,-122.8478278,Surrey,384,pharmacy,458
49.1864134,-122.8481104,Surrey,386,dentist,458
49.1868482,-122.8490317,Surrey,1345,fast_food,458
49.1871184,-122.8490357,Surrey,1345,fast_food,458
49.1872041,-122.8487431,Surrey,509,bank,458
49.1868448,-122.8492283,Surrey,1345,fast_food,458
49.1871177,-122.8491133,Surrey,1345,fast_food,458
49.1871162,-122.8492835,Surrey,1345,fast_food,458
49.1871155,-122.8493572,Surrey,1345,fast_food,458
49.187114,-122.849531,Surrey,1345,fast_food,458
49.1871697,-122.849752,Surrey,1345,fast_food,458
49.1871291,-122.849602,Surrey,1345,fast_food,458
49.1871919,-122.849834,Surrey,1345,fast_food,458
49.187117,-122.8491994,Surrey,1345,fast_food,458
49.1871146,-122.8494584,Surrey,1345,fast_food,458
49.1871485,-122.8496743,Surrey,1345,fast_food,458
49.1869648,-122.8498822,Surrey,1345,fast_food,458
49.186992,-122.84998,Surrey,1345,fast_food,458
49.186768,-122.8499392,Surrey,1345,fast_food,458
49.1863136,-122.8480116,Surrey,1345,fast_food,458
49.1872508,-122.848745,Surrey,137,atm,458
49.1864151,-122.8498982,Surrey,386,dentist,458
49.1886831,-122.802172,Surrey,1345,fast_food,458
49.1901026,-122.8030513,Surrey,386,dentist,458
49.1897792,-122.802107,Surrey,137,atm,458
49.1894439,-122.8023862,Surrey,137,atm,458
49.1901983,-122.8028093,Surrey,386,dentist,458
49.118152,-122.8907162,Surrey,386,dentist,458
49.1183577,-122.8912011,Surrey,384,pharmacy,458
49.1913787,-122.8449032,Surrey,1345,fast_food,458
49.1396144,-122.8895768,Surrey,384,pharmacy,458
49.1399869,-122.8899715,Surrey,509,bank,458
49.1389707,-122.8899143,Surrey,509,bank,458
49.1385537,-122.8906876,Surrey,384,pharmacy,458
49.1377231,-122.8888263,Surrey,509,bank,458
49.1047695,-122.8042283,Surrey,1345,fast_food,458
49.1985744,-122.8347803,Surrey,1345,fast_food,458
49.1551977,-122.7797132,Surrey,51,library,458
49.1990463,-122.8132449,Surrey,1345,fast_food,458
49.13037,-122.8401405,Surrey,51,library,458
49.0351454,-122.8014365,Surrey,51,library,458
49.0349083,-122.801422,Surrey,31,police,458
49.1997258,-122.7782578,Surrey,384,pharmacy,458
49.1848537,-122.7988686,Surrey,1345,fast_food,458
49.1846812,-122.7987992,Surrey,1345,fast_food,458
49.184744,-122.798935,Surrey,137,atm,458
49.1847568,-122.7988014,Surrey,1345,fast_food,458
49.1847167,-122.7988016,Surrey,1345,fast_food,458
49.1848038,-122.7988004,Surrey,1345,fast_food,458
49.1626768,-122.891285,Surrey,386,dentist,458
49.0526147,-122.8834583,Surrey,137,atm,458
49.1191003,-122.7315965,Surrey,1345,fast_food,458
49.1060099,-122.8261684,Surrey,384,parking,458
49.1343893,-122.839424,Surrey,1345,fast_food,458
49.031269,-122.8008477,Surrey,509,bank,458
49.0316321,-122.8008429,Surrey,189,pub,458
49.1046782,-122.798084,Surrey,1345,fast_food,458
49.1874054,-122.8446943,Surrey,509,bank,458
49.2660917,-123.245768,Electoral Area A,384,pharmacy,41
49.2660002,-123.2461119,Electoral Area A,509,bank,41
49.1589744,-122.7809639,Surrey,1345,fast_food,458
49.1586067,-122.781318,Surrey,386,dentist,458
49.1587002,-122.781509,Surrey,509,bank,458
49.1624616,-122.7905606,Surrey,1345,fast_food,458
49.1355775,-122.8664543,Surrey,65,school,458
49.1039895,-122.7995776,Surrey,509,bank,458
49.1913455,-122.815906,Surrey,384,parking,458
49.1908588,-122.814838,Surrey,384,parking,458
49.190881,-122.817319,Surrey,384,parking,458
49.1904604,-122.815923,Surrey,384,parking,458
49.1768204,-122.8878011,Surrey,189,pub,458
49.1774704,-122.8674195,Surrey,384,pharmacy,458
49.1768473,-122.865281,Surrey,509,bank,458
49.1855414,-122.8449642,Surrey,386,dentist,458
49.188046,-122.845963,Surrey,509,bank,458
49.1929695,-122.800523,Surrey,509,bank,458
49.2540585,-123.2365223,Electoral Area A,384,pharmacy,41
49.2535753,-123.235535,Electoral Area A,386,dentist,41
49.2547868,-123.2352684,Electoral Area A,386,dentist,41
49.1044892,-122.738934,Surrey,384,pharmacy,458
49.1039871,-122.7974239,Surrey,509,bank,458
49.176309,-122.8671152,Surrey,384,pharmacy,458
49.1012715,-122.800743,Surrey,65,school,458
49.1942617,-122.844799,Surrey,1345,fast_food,458
49.1996433,-122.8114213,Surrey,1345,fast_food,458
49.1995276,-122.8109761,Surrey,386,dentist,458
49.1989948,-122.8102573,Surrey,1345,fast_food,458
49.1982423,-122.811976,Surrey,1345,fast_food,458
49.1990405,-122.8160892,Surrey,1345,fast_food,458
49.1990984,-122.8491219,Surrey,384,pharmacy,458
49.1998095,-122.849541,Surrey,384,parking,458
49.1923674,-122.8892801,Surrey,1345,fast_food,458
49.193317,-122.810428,Surrey,384,parking,458
49.1982177,-122.841869,Surrey,384,parking,458
49.1994064,-122.8504575,Surrey,384,parking,458
49.1671516,-122.799312,Surrey,509,bank,458
49.1674085,-122.800863,Surrey,1345,fast_food,458
49.1672409,-122.799507,Surrey,1345,fast_food,458
49.0340836,-122.800945,Surrey,1345,fast_food,458
49.0345745,-122.8008712,Surrey,509,bank,458
49.0396209,-122.801584,Surrey,1345,fast_food,458
49.0450983,-122.800801,Surrey,1345,fast_food,458
49.048996,-122.796713,Surrey,1345,fast_food,458
49.0469736,-122.783562,Surrey,509,bank,458
49.0479237,-122.7829472,Surrey,384,pharmacy,458
49.0476154,-122.7825072,Surrey,509,bank,458
49.0452753,-122.7772226,Surrey,1345,fast_food,458
49.0432515,-122.7796948,Surrey,509,bank,458
49.0431711,-122.7802231,Surrey,1345,fast_food,458
49.0430859,-122.7797305,Surrey,1345,fast_food,458
49.0053837,-122.7361939,Surrey,189,pub,458
49.1918001,-122.824262,Surrey,386,dentist,458
49.2546256,-123.237058,Electoral Area A,384,pharmacy,41
49.2549551,-123.2361619,Electoral Area A,509,bank,41
49.2544331,-123.2357714,Electoral Area A,384,parking,41
49.2537068,-123.2352279,Electoral Area A,65,school,41
49.1048624,-122.7388744,Surrey,509,bank,458
49.1038027,-122.7250223,Surrey,1345,fast_food,458
49.1044886,-122.7257585,Surrey,509,bank,458
49.1037705,-122.728643,Surrey,1345,fast_food,458
49.0459801,-122.7796021,Surrey,509,bank,458
49.1874088,-122.799578,Surrey,386,dentist,458
49.1873422,-122.7992464,Surrey,65,school,458
49.1892937,-122.8021118,Surrey,1345,fast_food,458
49.188908,-122.80246,Surrey,1345,fast_food,458
49.1919709,-122.8241091,Surrey,1345,fast_food,458
49.1921683,-122.8243456,Surrey,384,parking,458
49.1342658,-122.6905034,Surrey,1345,fast_food,458
49.1588797,-122.78178,Surrey,1345,fast_food,458
49.1974488,-122.8446181,Surrey,384,parking,458
49.2056876,-122.8666886,Surrey,1345,fast_food,458
49.0464707,-122.795849,Surrey,384,parking,458
49.2032866,-122.891937,Surrey,189,pub,458
49.1890975,-122.8019467,Surrey,1345,fast_food,458
49.1891942,-122.80198,Surrey,1345,fast_food,458
49.1892525,-122.8020476,Surrey,1345,fast_food,458
49.1893656,-122.8022609,Surrey,1345,fast_food,458
49.1888105,-122.8042707,Surrey,1345,fast_food,458
49.1889257,-122.8021446,Surrey,1345,fast_food,458
49.1888927,-122.8023671,Surrey,1345,fast_food,458
49.1888911,-122.8022722,Surrey,1345,fast_food,458
49.1889161,-122.8025338,Surrey,1345,fast_food,458
49.1893314,-122.802172,Surrey,1345,fast_food,458
49.1893916,-122.8023522,Surrey,1345,fast_food,458
49.1893943,-122.80248,Surrey,1345,fast_food,458
49.1893379,-122.8025363,Surrey,1345,fast_food,458
49.1889728,-122.8025965,Surrey,1345,fast_food,458
49.1039351,-122.7292839,Surrey,1345,fast_food,458
49.1039465,-122.7305423,Surrey,1345,fast_food,458
49.1034796,-122.732176,Surrey,1345,fast_food,458
49.1036626,-122.7326073,Surrey,1345,fast_food,458
49.1027448,-122.7297782,Surrey,386,dentist,458
49.1043183,-122.734523,Surrey,1345,fast_food,458
49.118361,-122.8899169,Surrey,509,bank,458
49.1179177,-122.8894908,Surrey,384,pharmacy,458
49.1176077,-122.8907404,Surrey,386,dentist,458
49.2043583,-122.8815972,Surrey,32,college,458
49.1063489,-122.7394843,Surrey,384,parking,458
49.0931329,-122.6811619,Surrey,384,parking,458
49.0315972,-122.8040299,Surrey,384,pharmacy,458
49.0471103,-122.7837792,Surrey,509,bank,458
49.2477176,-123.23027,Electoral Area A,49,theatre,41
49.04773,-122.7850621,Surrey,1345,fast_food,458
49.2545001,-123.2372735,Electoral Area A,384,parking,41
49.2659234,-123.253945,Electoral Area A,137,atm,41
49.2704922,-123.2578117,Electoral Area A,384,parking,41
49.2664917,-123.2432266,Electoral Area A,384,pharmacy,41
49.032723,-122.867187,Surrey,137,atm,458
